Somme de AUTO_NUM,CD_CC9,CD_CRP,CD_DMU,CD_ETA,CD_GHU,CD_GHU,CD_ETA,CD_UGL,CD_SHI,CD_TYPE_ACT,CD_UGC,CD_UGL,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,FL_ACTIF,FL_OF,LB_CC9,LB_CRP,LB_DMU,LB_ETA,LB_GHU,GHU,LB_ETA,LB_UGL,LB_TYPE_ACT,LB_UGC,LB_UGL,SOURCE
563,92395003,H,407,010,UPS,UPS,010,0104072018,NON,07,2018,0104072018,2022,Qtr 3,septembre,9,,,,,2022,Qtr 3,septembre,9,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,ENDO IMM INF CAN URG,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,EM GLOBULE ROUGE,CONSULTATIONS,EM GLOBULE ROUGE,EM GLOBULE ROUGE,ldz_structure
564,92395003,H,407,010,UPS,UPS,010,0104072019,NON,04,2019,0104072019,2022,Qtr 3,septembre,9,,,,,2022,Qtr 3,septembre,9,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,ENDO IMM INF CAN URG,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,HDJ GLOBULE ROUGE,HOSPITALISATION JOUR,HDJ GLOBULE ROUGE,HDJ GLOBULE ROUGE,ldz_structure
568,92395003,H,407,010,UPS,UPS,010,0104073404,NON,07,3404,0104073404,2010,Qtr 4,décembre,13,,,,,2010,Qtr 4,décembre,13,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,ENDO IMM INF CAN URG,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,CS CMR HYPOPHYSE,CONSULTATIONS,CS CMR HYPOPHYSE,CS CMR HYPOPHYSE,ldz_structure
1499,92395003,H,408,014,UPS,UPS,014,0144080135,NON,07,0135,0144080135,2020,Qtr 4,novembre,12,,,,,2020,Qtr 4,novembre,12,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROLOCO HANDICAPS,HOPITAL AMBROISE PARE,SACLAY,SACLAY,HOPITAL AMBROISE PARE,CRMR CSULT C-MAVEM,CONSULTATIONS,CRMR CSULT C-MAVEM,CRMR CSULT C-MAVEM,ldz_structure
8002,92395003,H,408,068,UPS,UPS,068,0684083546,NON,07,3546,0684083546,2021,Qtr 1,février,22,,,,,2021,Qtr 1,février,22,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROLOCO HANDICAPS,HOPITAL RAYMOND POINCARE,SACLAY,SACLAY,HOPITAL RAYMOND POINCARE,CRMR CS NEURO-MU ADU,CONSULTATIONS,CRMR CS NEURO-MU ADU,CRMR CS NEURO-MU ADU,ldz_structure
8008,92395003,H,408,068,UPS,UPS,068,0684089720,NON,07,9720,0684089720,2007,Qtr 3,septembre,1,,,,,2007,Qtr 3,septembre,1,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROLOCO HANDICAPS,HOPITAL RAYMOND POINCARE,SACLAY,SACLAY,HOPITAL RAYMOND POINCARE,C GENETIQUE MEDICALE,CONSULTATIONS,C GENETIQUE MEDICALE,C GENETIQUE MEDICALE,ldz_structure
8009,92395003,H,408,068,UPS,UPS,068,0684089722,NON,04,9722,0684089722,2011,Qtr 3,septembre,27,,,,,2011,Qtr 3,septembre,27,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROLOCO HANDICAPS,HOPITAL RAYMOND POINCARE,SACLAY,SACLAY,HOPITAL RAYMOND POINCARE,MCO GENETIQUE MED HJ,HOSPITALISATION JOUR,MCO GENETIQUE MED HJ,MCO GENETIQUE MED HJ,ldz_structure
8010,92395003,H,408,068,UPS,UPS,068,0684089723,NON,07,9723,0684089723,2021,Qtr 1,février,22,,,,,2021,Qtr 1,février,22,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROLOCO HANDICAPS,HOPITAL RAYMOND POINCARE,SACLAY,SACLAY,HOPITAL RAYMOND POINCARE,CRMR CS MAL DE FABRY,CONSULTATIONS,CRMR CS MAL DE FABRY,CRMR CS MAL DE FABRY,ldz_structure
581,92395003,H,409,010,UPS,UPS,010,0104090106,NON,07,0106,0104090106,2010,Qtr 4,décembre,9,,,,,2010,Qtr 4,décembre,9,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROSCIENCES,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,CMR NEUROPATH AMYLOI,CONSULTATIONS,CMR NEUROPATH AMYLOI,CMR NEUROPATH AMYLOI,ldz_structure
586,92395003,H,409,010,UPS,UPS,010,0104091041,NON,07,1041,0104091041,2017,Qtr 4,novembre,14,,,,,2017,Qtr 4,novembre,14,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROSCIENCES,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,CS CMR CERVO,CONSULTATIONS,CS CMR CERVO,CS CMR CERVO,ldz_structure
587,92395003,H,409,010,UPS,UPS,010,0104091400,NON,07,1400,0104091400,2017,Qtr 4,novembre,17,,,,,2017,Qtr 4,novembre,17,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROSCIENCES,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,CS CMR RESPIRARE ORL,CONSULTATIONS,CS CMR RESPIRARE ORL,CS CMR RESPIRARE ORL,ldz_structure
604,92395003,H,409,010,UPS,UPS,010,0104091605,NON,07,1605,0104091605,2010,Qtr 4,décembre,13,,,,,2010,Qtr 4,décembre,13,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROSCIENCES,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,CMR PATHO NEUROVASC,CONSULTATIONS,CMR PATHO NEUROVASC,CMR PATHO NEUROVASC,ldz_structure
622,92395003,H,409,010,UPS,UPS,010,0104094004,NON,07,4004,0104094004,2010,Qtr 4,décembre,9,,,,,2010,Qtr 4,décembre,9,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,NEUROSCIENCES,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,CMR SYRINGOMYELIES,CONSULTATIONS,CMR SYRINGOMYELIES,CMR SYRINGOMYELIES,ldz_structure
11927,92395003,H,411,096,UPS,UPS,096,0964110109,NON,07,0109,0964110109,2023,Qtr 4,octobre,30,,,,,2023,Qtr 4,octobre,30,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,PSY NUTRI ADDICTO,HOPITAL PAUL BROUSSE,SACLAY,SACLAY,HOPITAL PAUL BROUSSE,CS PROTEC ENF - ADO,CONSULTATIONS,CS PROTEC ENF - ADO,CS PROTEC ENF - ADO,ldz_structure
2186,92395003,H,501,021,CUP,CUP,021,0215010803,NON,07,0803,0215010803,2018,Qtr 2,juin,11,,,,,2018,Qtr 2,juin,11,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,APPAREIL LOCOMOTEUR,GH COCHIN,CENTRE,CENTRE,GH COCHIN,CS MAI RHUM,CONSULTATIONS,CS MAI RHUM,CS MAI RHUM,ldz_structure
2192,92395003,H,501,021,CUP,CUP,021,0215010814,NON,07,0814,0215010814,2018,Qtr 3,juillet,23,,,,,2018,Qtr 3,juillet,23,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,APPAREIL LOCOMOTEUR,GH COCHIN,CENTRE,CENTRE,GH COCHIN,CS CRMR MOC,CONSULTATIONS,CS CRMR MOC,CS CRMR MOC,ldz_structure
2193,92395003,H,501,021,CUP,CUP,021,0215010815,NON,07,0815,0215010815,2018,Qtr 3,juillet,23,,,,,2018,Qtr 3,juillet,23,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,APPAREIL LOCOMOTEUR,GH COCHIN,CENTRE,CENTRE,GH COCHIN,CS CRMR MET CAL PHO,CONSULTATIONS,CS CRMR MET CAL PHO,CS CRMR MET CAL PHO,ldz_structure
2201,92395003,H,502,021,CUP,CUP,021,0215020023,NON,07,0023,0215020023,2017,Qtr 4,octobre,20,,,,,2017,Qtr 4,octobre,20,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,CARTE,GH COCHIN,CENTRE,CENTRE,GH COCHIN,CS CRMR NEUROMUSC,CONSULTATIONS,CS CRMR NEUROMUSC,CS CRMR NEUROMUSC,ldz_structure
6214,92395003,H,502,061,CUP,CUP,061,0615027387,NON,07,7387,0615027387,2020,Qtr 2,mai,20,,,,,2020,Qtr 2,mai,20,2023,Qtr 3,septembre,18,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,CARTE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR SNI,CONSULTATIONS,CS CRMR SNI,CS CRMR SNI,ldz_structure
6215,92395003,H,502,061,CUP,CUP,061,0615027388,NON,07,7388,0615027388,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2023,Qtr 3,septembre,18,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,CARTE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR MAT,CONSULTATIONS,CS CRMR MAT,CS CRMR MAT,ldz_structure
9394,92395003,H,502,075,CUP,CUP,075,0755020322,NON,07,0322,0755020322,2014,Qtr 4,décembre,12,,,,,2014,Qtr 4,décembre,12,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,CARTE,HEGP,CENTRE,CENTRE,HEGP,CS CRMR M3C,CONSULTATIONS,CS CRMR M3C,CS CRMR M3C,ldz_structure
9395,92395003,H,502,075,CUP,CUP,075,0755020323,NON,07,0323,0755020323,2014,Qtr 4,décembre,12,,,,,2014,Qtr 4,décembre,12,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,CARTE,HEGP,CENTRE,CENTRE,HEGP,CS CRMR CARDIOMYO AD,CONSULTATIONS,CS CRMR CARDIOMYO AD,CS CRMR CARDIOMYO AD,ldz_structure
9421,92395003,H,502,075,CUP,CUP,075,0755020484,NON,07,0484,0755020484,2020,Qtr 2,mai,6,,,,,2020,Qtr 2,mai,6,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,CARTE,HEGP,CENTRE,CENTRE,HEGP,CS CRMR MAL VAS RARE,CONSULTATIONS,CS CRMR MAL VAS RARE,CS CRMR MAL VAS RARE,ldz_structure
13889,92395003,H,502,075,CUP,CUP,075,0755023131,NON,07,3131,0755023131,2024,Qtr 3,septembre,12,,,,,2024,Qtr 3,septembre,16,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,CARTE,HEGP,CENTRE,CENTRE,HEGP,PREDIR MIG F16,CONSULTATIONS,PREDIR MIG F16,PREDIR MIG F16,ldz_structure
9431,92395003,H,502,075,CUP,CUP,075,0755023133,NON,07,3133,0755023133,2020,Qtr 2,mai,6,,,,,2020,Qtr 2,mai,6,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,CARTE,HEGP,CENTRE,CENTRE,HEGP,CS CRMR SURRENALE,CONSULTATIONS,CS CRMR SURRENALE,CS CRMR SURRENALE,ldz_structure
2234,92395003,H,504,021,CUP,CUP,021,0215040342,NON,80,0342,0215040342,2016,Qtr 4,novembre,30,2022,Qtr 4,décembre,31,2016,Qtr 4,novembre,30,2025,Qtr 4,octobre,2,N,N,CREF PRISE EN CHARGE MALADIES RARES,CRPP,URGENCES ET REA,GH COCHIN,CENTRE,CENTRE,GH COCHIN,CRMR MAT,HOSPIT COMPL CONVENT,CRMR MAT,CRMR MAT,ldz_structure
4764,92395003,H,505,041,CUP,CUP,041,0415051560,NON,07,1560,0415051560,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,THOROS,HOTEL-DIEU DE PARIS,CENTRE,CENTRE,HOTEL-DIEU DE PARIS,CS CRMR HYPERSOMNIE,CONSULTATIONS,CS CRMR HYPERSOMNIE,CS CRMR HYPERSOMNIE,ldz_structure
9460,92395003,H,505,075,CUP,CUP,075,0755050210,NON,07,0210,0755050210,2020,Qtr 2,mai,6,,,,,2020,Qtr 2,mai,6,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,THOROS,HEGP,CENTRE,CENTRE,HEGP,CS CRMR OPHTARA,CONSULTATIONS,CS CRMR OPHTARA,CS CRMR OPHTARA,ldz_structure
6291,92395003,H,508,061,CUP,CUP,061,0615087292,NON,07,7292,0615087292,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR ANOM DEV,CONSULTATIONS,CS CRMR ANOM DEV,CS CRMR ANOM DEV,ldz_structure
6292,92395003,H,508,061,CUP,CUP,061,0615087293,NON,07,7293,0615087293,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR MOC,CONSULTATIONS,CS CRMR MOC,CS CRMR MOC,ldz_structure
6293,92395003,H,508,061,CUP,CUP,061,0615087294,NON,07,7294,0615087294,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2023,Qtr 3,septembre,18,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR CARAMMEL,CONSULTATIONS,CS CRMR CARAMMEL,CS CRMR CARAMMEL,ldz_structure
6294,92395003,H,508,061,CUP,CUP,061,0615087295,NON,07,7295,0615087295,2013,Qtr 2,juin,21,,,,,2013,Qtr 2,juin,21,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR SURDITE,CONSULTATIONS,CS CRMR SURDITE,CS CRMR SURDITE,ldz_structure
6295,92395003,H,508,061,CUP,CUP,061,0615087296,NON,07,7296,0615087296,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR DEF INT,CONSULTATIONS,CS CRMR DEF INT,CS CRMR DEF INT,ldz_structure
6296,92395003,H,508,061,CUP,CUP,061,0615087297,NON,07,7297,0615087297,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR SED NV,CONSULTATIONS,CS CRMR SED NV,CS CRMR SED NV,ldz_structure
6297,92395003,H,508,061,CUP,CUP,061,0615087298,NON,04,7298,0615087298,2022,Qtr 2,juin,29,,,,,2022,Qtr 2,juin,29,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,HJ CRMR SURDITE,HOSPITALISATION JOUR,HJ CRMR SURDITE,HJ CRMR SURDITE,ldz_structure
9525,92395003,H,508,075,CUP,CUP,075,0755080482,NON,07,0482,0755080482,2020,Qtr 2,mai,6,,,,,2020,Qtr 2,mai,6,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,HEGP,CENTRE,CENTRE,HEGP,CS CRMR MARHEA,CONSULTATIONS,CS CRMR MARHEA,CS CRMR MARHEA,ldz_structure
9534,92395003,H,508,075,CUP,CUP,075,0755080593,NON,07,0593,0755080593,2020,Qtr 2,mai,6,,,,,2020,Qtr 2,mai,6,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,BIOPHYGEN,HEGP,CENTRE,CENTRE,HEGP,CS CRMR MCP,CONSULTATIONS,CS CRMR MCP,CS CRMR MCP,ldz_structure
15492,92395003,H,509,061,CUP,CUP,061,0615091099,NON,07,1099,0615091099,2020,Qtr 1,janvier,1,2023,Qtr 4,décembre,31,2020,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,CREF PRISE EN CHARGE MALADIES RARES,CRPP,PRIME,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,ESPACE MALADIE RARE,CONSULTATIONS,ESPACE MALADIE RARE,ESPACE MALADIE RARE,fact_effectifs
6368,92395003,H,511,061,CUP,CUP,061,0615110181,NON,07,0181,0615110181,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR MARDI,CONSULTATIONS,CS CRMR MARDI,CS CRMR MARDI,ldz_structure
6388,92395003,H,511,061,CUP,CUP,061,0615117012,NON,07,7012,0615117012,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR ATRESIE BIL,CONSULTATIONS,CS CRMR ATRESIE BIL,CS CRMR ATRESIE BIL,ldz_structure
6389,92395003,H,511,061,CUP,CUP,061,0615117050,NON,07,7050,0615117050,2024,Qtr 1,janvier,31,,,,,2024,Qtr 1,janvier,31,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR PULMOTENSION,CONSULTATIONS,CS CRMR PULMOTENSION,CS CRMR PULMOTENSION,ldz_structure
6394,92395003,H,511,061,CUP,CUP,061,0615117056,NON,07,7056,0615117056,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR M3C,CONSULTATIONS,CS CRMR M3C,CS CRMR M3C,ldz_structure
6397,92395003,H,511,061,CUP,CUP,061,0615117059,NON,07,7059,0615117059,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR CARDIOMY PED,CONSULTATIONS,CS CRMR CARDIOMY PED,CS CRMR CARDIOMY PED,ldz_structure
6403,92395003,H,511,061,CUP,CUP,061,0615117155,NON,07,7155,0615117155,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR MAREP,CONSULTATIONS,CS CRMR MAREP,CS CRMR MAREP,ldz_structure
6410,92395003,H,511,061,CUP,CUP,061,0615117394,NON,07,7394,0615117394,2020,Qtr 2,mai,20,,,,,2020,Qtr 2,mai,20,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR MARHEA,CONSULTATIONS,CS CRMR MARHEA,CS CRMR MARHEA,ldz_structure
6416,92395003,H,511,061,CUP,CUP,061,0615117548,NON,07,7548,0615117548,2008,Qtr 4,octobre,1,,,,,2008,Qtr 4,octobre,1,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR PARADIGM,CONSULTATIONS,CS CRMR PARADIGM,CS CRMR PARADIGM,ldz_structure
6426,92395003,H,511,061,CUP,CUP,061,0615117562,NON,07,7562,0615117562,2024,Qtr 1,janvier,31,,,,,2024,Qtr 1,janvier,31,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR CRACMO,CONSULTATIONS,CS CRMR CRACMO,CS CRMR CRACMO,ldz_structure
6430,92395003,H,511,061,CUP,CUP,061,0615117583,NON,07,7583,0615117583,2024,Qtr 1,janvier,31,2024,Qtr 1,mars,15,2024,Qtr 1,janvier,31,2025,Qtr 4,octobre,2,N,N,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR PARADIGM,CONSULTATIONS,CS CRMR PARADIGM,CS CRMR PARADIGM,ldz_structure
6459,92395003,H,512,061,CUP,CUP,061,0615127169,NON,07,7169,0615127169,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,N,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,COLTE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR MALO,CONSULTATIONS,CS CRMR MALO,CS CRMR MALO,ldz_structure
6464,92395003,H,512,061,CUP,CUP,061,0615127178,NON,07,7178,0615127178,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,COLTE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR OPHTARA,CONSULTATIONS,CS CRMR OPHTARA,CS CRMR OPHTARA,ldz_structure
6468,92395003,H,512,061,CUP,CUP,061,0615127224,NON,07,7224,0615127224,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,COLTE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR MAFACE,CONSULTATIONS,CS CRMR MAFACE,CS CRMR MAFACE,ldz_structure
6471,92395003,H,512,061,CUP,CUP,061,0615127355,NON,07,7355,0615127355,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,COLTE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR CRANIOST,CONSULTATIONS,CS CRMR CRANIOST,CS CRMR CRANIOST,ldz_structure
6474,92395003,H,512,061,CUP,CUP,061,0615127358,NON,07,7358,0615127358,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,COLTE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR C-MAVEM,CONSULTATIONS,CS CRMR C-MAVEM,CS CRMR C-MAVEM,ldz_structure
6493,92395003,H,513,061,CUP,CUP,061,0615131021,NON,07,1021,0615131021,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MEFADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR RESPIRARE,CONSULTATIONS,CS CRMR RESPIRARE,CS CRMR RESPIRARE,ldz_structure
6502,92395003,H,513,061,CUP,CUP,061,0615131121,NON,07,1121,0615131121,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MEFADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR DREPANO,CONSULTATIONS,CS CRMR DREPANO,CS CRMR DREPANO,ldz_structure
6503,92395003,H,513,061,CUP,CUP,061,0615131122,NON,07,1122,0615131122,2020,Qtr 2,avril,30,,,,,2020,Qtr 2,avril,30,2025,Qtr 4,octobre,13,O,O,CREF PRISE EN CHARGE MALADIES RARES,CRPP,MEFADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CS CRMR SPRATON,CONSULTATIONS,CS CRMR SPRATON,CS CRMR SPRATON,ldz_structure
